Cor/raça,Estado civil,Faixa etária,Gênero,Grau de instrução,UF,Quantidade de candidatos eleitos
Preta,Casado(a),30 a 34 anos,Feminino,Superior incompleto,SP,0.0
Preta,Casado(a),30 a 34 anos,Feminino,Superior incompleto,TO,0.0
Preta,Casado(a),30 a 34 anos,Masculino,Ensino Médio completo,BA,0.0
Preta,Casado(a),30 a 34 anos,Masculino,Ensino Médio completo,MG,0.0
Preta,Casado(a),30 a 34 anos,Masculino,Ensino Médio completo,RJ,0.0
Preta,Casado(a),30 a 34 anos,Masculino,Superior completo,MA,0.0
Preta,Casado(a),30 a 34 anos,Masculino,Superior completo,PA,0.0
Preta,Casado(a),30 a 34 anos,Masculino,Superior completo,PI,0.0
Preta,Casado(a),30 a 34 anos,Masculino,Superior completo,RJ,0.0
Preta,Casado(a),30 a 34 anos,Masculino,Superior completo,SE,0.0
Preta,Casado(a),30 a 34 anos,Masculino,Superior incompleto,MG,0.0
Preta,Casado(a),30 a 34 anos,Masculino,Superior incompleto,RJ,0.0
Preta,Casado(a),30 a 34 anos,Masculino,Superior incompleto,SP,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Ensino Médio completo,MG,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Ensino Médio completo,PE,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Ensino Médio completo,RS,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Ensino Médio completo,SP,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Superior completo,AP,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Superior completo,BA,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Superior completo,ES,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Superior completo,PR,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Superior completo,RJ,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Superior completo,SP,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Superior incompleto,RO,0.0
Preta,Casado(a),35 a 39 anos,Feminino,Superior incompleto,SP,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Fundamental completo,BA,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Fundamental completo,MG,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Fundamental completo,PE,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Fundamental completo,PI,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Fundamental completo,SP,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Médio completo,AC,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Médio completo,AM,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Médio completo,AP,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Médio completo,MA,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Médio completo,PE,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Médio completo,PR,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Médio completo,RJ,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Médio completo,SP,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Ensino Médio incompleto,SP,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior completo,AL,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior completo,BA,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior completo,GO,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior completo,MS,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior completo,PA,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior completo,PE,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior completo,PR,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior completo,RJ,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior completo,SP,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior incompleto,MG,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior incompleto,PE,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior incompleto,RJ,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior incompleto,SP,0.0
Preta,Casado(a),35 a 39 anos,Masculino,Superior incompleto,TO,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Ensino Médio completo,CE,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Ensino Médio completo,ES,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Ensino Médio completo,PI,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Ensino Médio completo,RJ,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Ensino Médio completo,RN,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Lê e escreve,RJ,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Lê e escreve,RR,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Superior completo,AM,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Superior completo,ES,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Superior completo,GO,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Superior completo,MS,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Superior completo,MT,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Superior completo,RJ,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Superior completo,SP,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Superior completo,TO,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Superior incompleto,PE,0.0
Preta,Casado(a),40 a 44 anos,Feminino,Superior incompleto,SP,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Fundamental completo,MG,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Fundamental completo,SC,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Fundamental incompleto,SC,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Médio completo,AL,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Médio completo,AP,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Médio completo,GO,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Médio completo,MG,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Médio completo,MT,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Médio completo,PE,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Médio completo,PI,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Médio completo,PR,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Médio completo,RJ,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Médio completo,RS,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Ensino Médio completo,SP,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Lê e escreve,SP,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior completo,AM,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior completo,AP,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior completo,BA,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior completo,GO,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior completo,MA,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior completo,MG,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior completo,MT,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior completo,RJ,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior completo,RN,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior completo,SP,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior incompleto,AM,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior incompleto,MT,0.0
Preta,Casado(a),40 a 44 anos,Masculino,Superior incompleto,SP,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Ensino Fundamental completo,RJ,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Ensino Fundamental incompleto,MG,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Ensino Fundamental incompleto,RJ,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Ensino Médio completo,RJ,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Ensino Médio completo,RS,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Ensino Médio completo,SP,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Superior completo,AP,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Superior completo,ES,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Superior completo,MA,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Superior completo,SP,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Superior incompleto,MT,0.0
Preta,Casado(a),45 a 49 anos,Feminino,Superior incompleto,SP,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Fundamental completo,ES,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Fundamental completo,MG,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Fundamental completo,RJ,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Fundamental incompleto,MG,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Fundamental incompleto,PE,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio completo,BA,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio completo,CE,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio completo,DF,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio completo,PA,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio completo,PE,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio completo,RJ,1.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio completo,RN,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio completo,RS,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio completo,SP,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio incompleto,MG,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio incompleto,RJ,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Ensino Médio incompleto,RO,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Superior completo,BA,2.0
Preta,Casado(a),45 a 49 anos,Masculino,Superior completo,PE,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Superior completo,PR,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Superior completo,RJ,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Superior completo,RS,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Superior completo,SE,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Superior completo,SP,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Superior incompleto,BA,0.0
Preta,Casado(a),45 a 49 anos,Masculino,Superior incompleto,MG,1.0
Preta,Casado(a),45 a 49 anos,Masculino,Superior incompleto,SP,1.0
Preta,Casado(a),50 a 54 anos,Feminino,Ensino Fundamental completo,AC,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Ensino Médio completo,BA,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Ensino Médio completo,CE,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Ensino Médio completo,MA,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Ensino Médio completo,MT,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Ensino Médio completo,PI,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Ensino Médio completo,RJ,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Ensino Médio completo,RS,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Ensino Médio completo,SP,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Lê e escreve,RJ,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior completo,BA,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior completo,MS,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior completo,MT,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior completo,PB,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior completo,RJ,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior completo,RN,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior completo,RS,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior completo,SP,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior incompleto,MG,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior incompleto,PA,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior incompleto,RJ,0.0
Preta,Casado(a),50 a 54 anos,Feminino,Superior incompleto,SP,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Fundamental completo,BA,1.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Fundamental completo,DF,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Fundamental completo,RJ,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Fundamental completo,SP,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Fundamental incompleto,CE,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Fundamental incompleto,PE,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Médio completo,BA,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Médio completo,DF,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Médio completo,PE,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Médio completo,PR,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Médio completo,RJ,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Médio completo,SC,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Médio completo,SE,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Médio completo,SP,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Médio incompleto,GO,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Médio incompleto,PB,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Ensino Médio incompleto,PR,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,AM,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,AP,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,BA,1.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,DF,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,GO,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,MA,1.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,MG,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,MS,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,MT,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,PB,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,PE,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,RJ,1.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,RO,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,RR,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,RS,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,SC,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior completo,SP,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior incompleto,RJ,0.0
Preta,Casado(a),50 a 54 anos,Masculino,Superior incompleto,RS,0.0
Preta,Casado(a),55 a 59 anos,Feminino,Ensino Fundamental incompleto,RJ,0.0
Preta,Casado(a),55 a 59 anos,Feminino,Ensino Médio completo,BA,0.0
Preta,Casado(a),55 a 59 anos,Feminino,Ensino Médio completo,RJ,0.0
Preta,Casado(a),55 a 59 anos,Feminino,Ensino Médio incompleto,PI,0.0
Preta,Casado(a),55 a 59 anos,Feminino,Lê e escreve,MG,0.0
Preta,Casado(a),55 a 59 anos,Feminino,Superior completo,MA,0.0
Preta,Casado(a),55 a 59 anos,Feminino,Superior completo,PE,0.0
Preta,Casado(a),55 a 59 anos,Feminino,Superior completo,PI,0.0
Preta,Casado(a),55 a 59 anos,Feminino,Superior completo,RJ,0.0
Preta,Casado(a),55 a 59 anos,Feminino,Superior completo,SP,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Ensino Fundamental completo,SP,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Ensino Fundamental incompleto,SC,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Ensino Médio completo,ES,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Ensino Médio completo,MG,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Ensino Médio completo,PE,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Ensino Médio completo,RJ,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Ensino Médio completo,RS,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Ensino Médio completo,SP,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Ensino Médio completo,TO,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Lê e escreve,BA,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior completo,AP,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior completo,BA,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior completo,MG,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior completo,PB,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior completo,PE,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior completo,RJ,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior completo,RS,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior completo,SP,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior incompleto,AP,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior incompleto,BA,1.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior incompleto,ES,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior incompleto,MG,0.0
Preta,Casado(a),55 a 59 anos,Masculino,Superior incompleto,PE,0.0
Preta,Casado(a),60 a 64 anos,Feminino,Ensino Fundamental completo,MA,0.0
Preta,Casado(a),60 a 64 anos,Feminino,Ensino Fundamental completo,RS,0.0
Preta,Casado(a),60 a 64 anos,Feminino,Ensino Médio completo,MG,0.0
Preta,Casado(a),60 a 64 anos,Feminino,Ensino Médio completo,SP,0.0
Preta,Casado(a),60 a 64 anos,Feminino,Lê e escreve,BA,0.0
Preta,Casado(a),60 a 64 anos,Feminino,Superior completo,BA,0.0
Preta,Casado(a),60 a 64 anos,Feminino,Superior completo,MG,0.0
Preta,Casado(a),60 a 64 anos,Feminino,Superior completo,MT,0.0
Preta,Casado(a),60 a 64 anos,Feminino,Superior completo,RJ,0.0
Preta,Casado(a),60 a 64 anos,Feminino,Superior incompleto,RJ,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Ensino Fundamental completo,PE,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Ensino Médio completo,BA,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Ensino Médio completo,MG,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Ensino Médio completo,PE,1.0
Preta,Casado(a),60 a 64 anos,Masculino,Ensino Médio completo,RJ,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Ensino Médio completo,SC,1.0
Preta,Casado(a),60 a 64 anos,Masculino,Ensino Médio completo,SP,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Ensino Médio incompleto,PB,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior completo,AP,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior completo,BA,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior completo,CE,1.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior completo,MA,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior completo,MG,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior completo,PR,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior completo,RJ,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior completo,RS,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior completo,SE,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior completo,SP,1.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior incompleto,BA,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior incompleto,ES,0.0
Preta,Casado(a),60 a 64 anos,Masculino,Superior incompleto,SP,0.0
Preta,Casado(a),65 a 69 anos,Feminino,Ensino Fundamental completo,AL,0.0
Preta,Casado(a),65 a 69 anos,Feminino,Ensino Fundamental incompleto,MG,0.0
Preta,Casado(a),65 a 69 anos,Feminino,Ensino Médio incompleto,RJ,0.0
Preta,Casado(a),65 a 69 anos,Feminino,Superior completo,RJ,0.0
Preta,Casado(a),65 a 69 anos,Feminino,Superior completo,RS,0.0
Preta,Casado(a),65 a 69 anos,Feminino,Superior completo,SP,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Ensino Fundamental completo,ES,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Ensino Fundamental completo,RJ,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Ensino Fundamental incompleto,MG,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Ensino Médio completo,AC,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Ensino Médio completo,BA,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Superior completo,BA,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Superior completo,ES,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Superior completo,MG,1.0
Preta,Casado(a),65 a 69 anos,Masculino,Superior completo,PA,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Superior completo,PB,1.0
Preta,Casado(a),65 a 69 anos,Masculino,Superior completo,PR,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Superior completo,RJ,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Superior completo,RS,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Superior completo,SC,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Superior completo,SP,0.0
Preta,Casado(a),65 a 69 anos,Masculino,Superior incompleto,SP,0.0
Preta,Casado(a),70 a 74 anos,Feminino,Ensino Médio completo,BA,0.0
Preta,Casado(a),70 a 74 anos,Feminino,Superior completo,MA,0.0
Preta,Casado(a),75 a 79 anos,Feminino,Superior completo,RJ,1.0
Preta,Casado(a),75 a 79 anos,Masculino,Ensino Médio completo,MG,0.0
Preta,Casado(a),75 a 79 anos,Masculino,Superior completo,CE,0.0
Preta,Casado(a),80 a 84 anos,Masculino,Superior completo,BA,0.0
Preta,Divorciado(a),25 a 29 anos,Masculino,Ensino Médio completo,SP,0.0
Preta,Divorciado(a),30 a 34 anos,Masculino,Ensino Médio completo,PE,0.0
Preta,Divorciado(a),35 a 39 anos,Feminino,Superior completo,BA,0.0
Preta,Divorciado(a),35 a 39 anos,Feminino,Superior completo,SP,0.0
Preta,Divorciado(a),35 a 39 anos,Feminino,Superior incompleto,MG,0.0
Preta,Divorciado(a),35 a 39 anos,Masculino,Ensino Médio completo,GO,0.0
Preta,Divorciado(a),35 a 39 anos,Masculino,Ensino Médio completo,RN,0.0
Preta,Divorciado(a),35 a 39 anos,Masculino,Superior completo,BA,0.0
Preta,Divorciado(a),35 a 39 anos,Masculino,Superior completo,PE,0.0
Preta,Divorciado(a),40 a 44 anos,Feminino,Ensino Médio completo,ES,0.0
Preta,Divorciado(a),40 a 44 anos,Feminino,Ensino Médio completo,SC,0.0
Preta,Divorciado(a),40 a 44 anos,Feminino,Ensino Médio incompleto,BA,0.0
Preta,Divorciado(a),40 a 44 anos,Feminino,Superior completo,MG,0.0
Preta,Divorciado(a),40 a 44 anos,Feminino,Superior completo,RO,0.0
Preta,Divorciado(a),40 a 44 anos,Masculino,Ensino Fundamental incompleto,BA,0.0
Preta,Divorciado(a),40 a 44 anos,Masculino,Ensino Médio completo,AM,0.0
Preta,Divorciado(a),40 a 44 anos,Masculino,Ensino Médio completo,RJ,0.0
Preta,Divorciado(a),40 a 44 anos,Masculino,Superior completo,SE,0.0
Preta,Divorciado(a),45 a 49 anos,Feminino,Ensino Médio completo,GO,0.0
Preta,Divorciado(a),45 a 49 anos,Feminino,Ensino Médio completo,RS,0.0
Preta,Divorciado(a),45 a 49 anos,Feminino,Superior completo,MA,0.0
Preta,Divorciado(a),45 a 49 anos,Feminino,Superior completo,PB,0.0
Preta,Divorciado(a),45 a 49 anos,Feminino,Superior completo,PE,0.0
Preta,Divorciado(a),45 a 49 anos,Feminino,Superior completo,RJ,0.0
Preta,Divorciado(a),45 a 49 anos,Feminino,Superior completo,RR,0.0
Preta,Divorciado(a),45 a 49 anos,Feminino,Superior incompleto,ES,0.0
Preta,Divorciado(a),45 a 49 anos,Feminino,Superior incompleto,RJ,0.0
Preta,Divorciado(a),45 a 49 anos,Masculino,Ensino Médio completo,BA,0.0
Preta,Divorciado(a),45 a 49 anos,Masculino,Ensino Médio completo,SP,0.0
Preta,Divorciado(a),45 a 49 anos,Masculino,Lê e escreve,MG,0.0
Preta,Divorciado(a),45 a 49 anos,Masculino,Superior completo,MG,0.0
Preta,Divorciado(a),45 a 49 anos,Masculino,Superior completo,SP,0.0
Preta,Divorciado(a),45 a 49 anos,Masculino,Superior incompleto,MS,0.0
